Diuron;Mecoprop;Zn
0.0992714;1.556717154;1530.886166
0.096682978;1.434262959;1533.683821
0.121237392;1.482223478;1467.448233
0.125084286;1.287891001;1474.365696
0.107918799;1.491445385;1494.329057
0.109257866;1.404158765;1540.206091
0.099560542;1.312490918;1296.395882
0.112889601;1.472884412;1436.300168
0.113877439;1.671677006;1384.565228
0.102460059;1.369044194;1460.913825
0.107477705;1.443433847;1359.173492
0.11202888;1.58688158;1433.910386
0.105043243;1.431340371;1510.505182
0.104029563;1.323886665;1480.714682
0.099677549;1.479908468;1462.969723
0.114333815;1.482907786;1566.133103
0.103344288;1.32379463;1384.005773
0.103697472;1.344881233;1490.0486
0.11395537;1.308436813;1386.267442
0.1018714;1.380909787;1405.762354
0.097627225;1.280273539;1499.399741
0.101308432;1.582804294;1488.305022
0.123906155;1.339671416;1431.233951
0.097248008;1.836941522;1452.02197
0.10700578;1.34678754;1430.261644
0.088376635;1.294225591;1353.089564
0.107676793;1.45432208;1363.086367
0.094563955;1.261312472;1388.732348
0.101061116;1.339216268;1495.027643
0.104120332;1.42762465;1490.518526
0.103112084;1.385289345;1557.640275
0.098924998;1.513406652;1354.980259
0.113396903;1.401770103;1388.346064
0.109910284;1.304257072;1483.664626
0.105523554;1.34285286;1349.621673
0.104442496;1.325469436;1362.317898
0.111032895;1.317415601;1387.799938
0.107303257;1.203862024;1431.849805
0.106930577;1.260882387;1443.539991
0.109538171;1.429095594;1455.64233
0.098228443;1.394553671;1372.396006
0.106161328;1.292899481;1441.272253
0.10218832;1.31792428;1391.30629
0.106738914;1.30189078;1431.419227
0.118658876;1.429353172;1339.911775
0.107825314;1.38824188;1557.463263
0.106916481;1.519923122;1406.183415
0.107965051;1.401591568;1377.590408
0.115850992;1.43757803;1425.987011
0.107082099;1.229385599;1440.154477
0.100477566;1.323396863;1463.797323
0.093747095;1.266691776;1404.435821
0.112417926;1.46817209;1413.10811
0.106509252;1.33239771;1384.721212
0.101366675;1.426384312;1409.358782
0.109826687;1.274048993;1436.593562
0.115401709;1.342545717;1335.144619
0.10048338;1.527570793;1419.909
0.107089373;1.42799386;1410.571858
0.104208175;1.4975968;1448.674183
0.108887618;1.44303795;1467.291638
0.111290522;1.416217191;1467.930824
0.101030524;1.302017867;1506.65033
0.107836425;1.331627201;1416.154824
0.099559792;1.390320057;1441.226203
0.096968958;1.360566367;1501.033573
0.108689953;1.332559269;1488.778563
0.10413142;1.503869702;1355.510136
0.090668377;1.476326252;1491.54754
0.10781663;1.26291697;1447.124154
0.123908165;1.540075391;1534.440451
0.104270993;1.319628609;1438.546695
0.106109989;1.312216295;1488.357999
0.105321697;1.324011961;1474.51532
0.094132064;1.497989216;1373.584049
0.124957952;1.439599421;1473.431921
0.099583989;1.35056878;1389.673961
0.090611944;1.310215192;1412.384132
0.103797091;1.448625192;1521.018059
0.100261492;1.364241514;1321.077162
0.105925229;1.448425538;1428.098093
0.100451626;1.364582156;1579.075732
0.09891328;1.343817788;1443.348604
0.105477258;1.534544288;1341.349457
0.103353273;1.555712986;1404.791365
0.096458788;1.465842546;1363.148812
0.098338984;1.305614345;1536.488632
0.098846754;1.327714313;1343.181391
0.111669895;1.424252213;1361.01625
0.10561413;1.375698822;1442.737364
0.103306765;1.216012211;1446.346694
0.111890714;1.351070636;1422.234676
0.109349399;1.310259355;1388.133831
0.090109269;1.416612681;1435.878698
0.101194734;1.402548808;1587.985914
0.105649496;1.339943302;1566.840625
0.101310685;1.433125728;1461.451223
0.120098969;1.394171195;1515.554502
0.103472025;1.495357694;1434.723503
0.090872499;1.39628576;1458.998796
